workout,start,end,exercise,weight,bodyweight,extraWeight,assistingWeight,reps,time,warmup,max,fail,checked,setComment,workoutComment,form,sleep,calories,stress 
Helkroppspass: Pass A,1736937500786,1736939666320,Rumänska marklyft,60,,,,8,,false,false,false,,,"Strikta reps! Bänk ska nudda bröstet, knäböj under märke som väljs på UV, rodd ska nudda magen. Inget fusk 2025!",5,5,5,7
Helkroppspass: Pass A,1736937500786,1736939666320,Rumänska marklyft,60,,,,7,,false,false,false,,,"Strikta reps! Bänk ska nudda bröstet, knäböj under märke som väljs på UV, rodd ska nudda magen. Inget fusk 2025!",5,5,5,7
Helkroppspass: Pass A,1736937500786,1736939666320,Skivstångsrodd,40,,,,8,,false,false,false,,,"Strikta reps! Bänk ska nudda bröstet, knäböj under märke som väljs på UV, rodd ska nudda magen. Inget fusk 2025!",5,5,5,7
Helkroppspass: Pass A,1736937500786,1736939666320,Skivstångsrodd,40,,,,7,,false,false,false,,,"Strikta reps! Bänk ska nudda bröstet, knäböj under märke som väljs på UV, rodd ska nudda magen. Inget fusk 2025!",5,5,5,7
Helkroppspass: Pass A,1736937500786,1736939666320,Skivstångsrodd,40,,,,5,,false,false,false,,,"Strikta reps! Bänk ska nudda bröstet, knäböj under märke som väljs på UV, rodd ska nudda magen. Inget fusk 2025!",5,5,5,7
Starting Strength: Pass B,1734519251030,1734520514809,Knäböj,20,,,,10,,true,false,false,,,,5,5,3,4
Starting Strength: Pass B,1734519251030,1734520514809,Knäböj,"42,5",,,,5,,false,false,false,,,,5,5,3,4
Starting Strength: Pass B,1734519251030,1734520514809,Knäböj,"42,5",,,,5,,false,false,false,,,,5,5,3,4
Starting Strength: Pass B,1734519251030,1734520514809,Knäböj,"42,5",,,,5,,false,false,false,,,,5,5,3,4
Starting Strength: Pass B,1734519251030,1734520514809,Press,20,,,,10,,true,false,false,,,,5,5,3,4
Starting Strength: Pass B,1734519251030,1734520514809,Press,35,,,,3,,false,false,false,,,,5,5,3,4
Starting Strength: Pass B,1734519251030,1734520514809,Press,35,,,,3,,false,false,false,,,,5,5,3,4
Starting Strength: Pass B,1734519251030,1734520514809,Press,35,,,,3,,false,false,false,,,,5,5,3,4
Starting Strength: Pass B,1734519251030,1734520514809,Chins,,75,0,,5,,false,true,false,,,,5,5,3,4
Starting Strength: Pass B,1734519251030,1734520514809,Chins,,75,0,,3,,false,true,false,,,,5,5,3,4
Starting Strength: Pass B,1734519251030,1734520514809,Chins,,75,0,,2,,false,true,false,,,,5,5,3,4
Starting Strength: Pass A,1734345709761,1734349893070,Knäböj,20,,,,10,,true,false,false,,,,5,7,4,5
Starting Strength: Pass A,1734345709761,1734349893070,Knäböj,40,,,,5,,false,false,false,,,,5,7,4,5
Starting Strength: Pass A,1734345709761,1734349893070,Knäböj,40,,,,5,,false,false,false,,,,5,7,4,5
Starting Strength: Pass A,1734345709761,1734349893070,Knäböj,40,,,,5,,false,false,false,,,,5,7,4,5
Starting Strength: Pass A,1734345709761,1734349893070,Bänkpress,20,,,,10,,true,false,false,,,,5,7,4,5
Starting Strength: Pass A,1734345709761,1734349893070,Bänkpress,50,,,,6,,false,false,false,,,,5,7,4,5
Starting Strength: Pass A,1734345709761,1734349893070,Bänkpress,50,,,,6,,false,false,false,,,,5,7,4,5
Starting Strength: Pass A,1734345709761,1734349893070,Bänkpress,50,,,,4,,false,false,false,,,,5,7,4,5
Starting Strength: Pass A,1734345709761,1734349893070,Marklyft,60,,,,8,,true,false,false,,,,5,7,4,5
Starting Strength: Pass A,1734345709761,1734349893070,Marklyft,100,,,,2,,false,false,false,,,,5,7,4,5
Starting Strength: Pass B,1734073656253,1734075558835,Knäböj,15,,,,10,,true,false,false,,,,,,,
Starting Strength: Pass B,1734073656253,1734075558835,Knäböj,40,,,,5,,false,false,false,,"Strikta reps nu, below parallell!",,,,,
Starting Strength: Pass B,1734073656253,1734075558835,Knäböj,40,,,,5,,false,false,false,,,,,,,
Starting Strength: Pass B,1734073656253,1734075558835,Knäböj,40,,,,5,,false,false,false,,,,,,,
Starting Strength: Pass B,1734073656253,1734075558835,Press,"22,5",,,,10,,true,false,false,,,,,,,
Starting Strength: Pass B,1734073656253,1734075558835,Press,"32,5",,,,5,,false,false,false,,,,,,,
Starting Strength: Pass B,1734073656253,1734075558835,Press,"32,5",,,,5,,false,false,false,,,,,,,
Starting Strength: Pass B,1734073656253,1734075558835,Press,"32,5",,,,5,,false,false,false,,Använde benen ganska mycket! Också oklar vikt pga skivstången på dr fries…,,,,,
Starting Strength: Pass B,1734073656253,1734075558835,Chins,,"73,5",0,,3,,false,true,false,,,,,,,
Starting Strength: Pass B,1734073656253,1734075558835,Chins,,"73,5",0,,2,,false,true,false,,,,,,,
Starting Strength: Pass B,1734073656253,1734075558835,Chins,,"73,5",0,,2,,false,true,false,,,,,,,
Starting Strength: Pass B,1734073656253,1734075558835,Chins,,"73,5",0,,2,,false,true,false,,,,,,,
Starting Strength: Pass A,1733918187152,1733920004018,Knäböj,20,,,,10,,true,false,false,,,,5,3,3,5
Starting Strength: Pass A,1733918187152,1733920004018,Knäböj,"67,5",,,,5,,false,false,false,,,,5,3,3,5
Starting Strength: Pass A,1733918187152,1733920004018,Knäböj,"67,5",,,,5,,false,false,false,,,,5,3,3,5
Starting Strength: Pass A,1733918187152,1733920004018,Knäböj,"67,5",,,,4,,false,false,false,,"Tveksamt djup nu, deload med fokus på a2g?",,5,3,3,5
Starting Strength: Pass A,1733918187152,1733920004018,Bänkpress,20,,,,11,,true,false,false,,,,5,3,3,5
Starting Strength: Pass A,1733918187152,1733920004018,Bänkpress,50,,,,6,,false,false,false,,,,5,3,3,5
Starting Strength: Pass A,1733918187152,1733920004018,Bänkpress,50,,,,5,,false,false,false,,,,5,3,3,5
Starting Strength: Pass A,1733918187152,1733920004018,Bänkpress,50,,,,5,,false,false,false,,,,5,3,3,5
Starting Strength: Pass A,1733918187152,1733920004018,Marklyft,50,,,,10,,true,false,false,,,,5,3,3,5
Starting Strength: Pass A,1733918187152,1733920004018,Marklyft,"97,5",,,,5,,false,false,false,,,,5,3,3,5
Starting Strength: Pass B,1733482199974,1733483795421,Knäböj,0,,,,10,,true,false,false,,,,5,,,
Starting Strength: Pass B,1733482199974,1733483795421,Knäböj,65,,,,5,,false,false,false,,,,5,,,
Starting Strength: Pass B,1733482199974,1733483795421,Knäböj,65,,,,5,,false,false,false,,,,5,,,
Starting Strength: Pass B,1733482199974,1733483795421,Knäböj,65,,,,5,,false,false,false,,,,5,,,
Starting Strength: Pass B,1733482199974,1733483795421,Press,20,,,,10,,true,false,false,,,,5,,,
Starting Strength: Pass B,1733482199974,1733483795421,Press,"32,5",,,,5,,false,false,false,,,,5,,,
Starting Strength: Pass B,1733482199974,1733483795421,Press,"32,5",,,,5,,false,false,false,,,,5,,,
Starting Strength: Pass B,1733482199974,1733483795421,Press,"32,5",,,,5,,false,false,false,,,,5,,,
Starting Strength: Pass B,1733482199974,1733483795421,Chins,,"73,5",0,,5,,false,true,false,,,,5,,,
Starting Strength: Pass B,1733482199974,1733483795421,Chins,,"73,5",0,,4,,false,true,false,,,,5,,,
Starting Strength: Pass B,1733482199974,1733483795421,Chins,,"73,5",0,,3,,false,true,false,,,,5,,,
Starting Strength: Pass A,1733308342276,1733310013509,Knäböj,12,,,,10,,true,false,false,,,,6,3,4,6
Starting Strength: Pass A,1733308342276,1733310013509,Knäböj,20,,,,10,,true,false,false,,,,6,3,4,6
Starting Strength: Pass A,1733308342276,1733310013509,Knäböj,"62,5",,,,5,,false,false,false,,,,6,3,4,6
Starting Strength: Pass A,1733308342276,1733310013509,Knäböj,"62,5",,,,5,,false,false,false,,,,6,3,4,6
Starting Strength: Pass A,1733308342276,1733310013509,Knäböj,"62,5",,,,5,,false,false,false,,,,6,3,4,6
Starting Strength: Pass A,1733308342276,1733310013509,Bänkpress,20,,,,10,,true,false,false,,,,6,3,4,6
Starting Strength: Pass A,1733308342276,1733310013509,Bänkpress,"52,5",,,,5,,false,false,false,,,,6,3,4,6
Starting Strength: Pass A,1733308342276,1733310013509,Bänkpress,"52,5",,,,5,,false,false,false,,,,6,3,4,6
Starting Strength: Pass A,1733308342276,1733310013509,Bänkpress,"52,5",,,,3,,false,false,false,,,,6,3,4,6
Starting Strength: Pass A,1733308342276,1733310013509,Marklyft,50,,,,10,,true,false,false,,,,6,3,4,6
Starting Strength: Pass A,1733308342276,1733310013509,Marklyft,"97,5",,,,4,,false,false,false,,,,6,3,4,6
Starting Strength: Pass B,1733150530457,1733152103256,Knäböj,20,,,,10,,true,false,false,,,,4,4,5,5
Starting Strength: Pass B,1733150530457,1733152103256,Knäböj,60,,,,5,,false,false,false,,,,4,4,5,5
Starting Strength: Pass B,1733150530457,1733152103256,Knäböj,60,,,,5,,false,false,false,,,,4,4,5,5
Starting Strength: Pass B,1733150530457,1733152103256,Knäböj,60,,,,5,,false,false,false,,,,4,4,5,5
Starting Strength: Pass B,1733150530457,1733152103256,Axelpress med hantlar,11,,,,10,,true,false,false,,,,4,4,5,5
Starting Strength: Pass B,1733150530457,1733152103256,Axelpress med hantlar,15,,,,6,,false,false,false,,,,4,4,5,5
Starting Strength: Pass B,1733150530457,1733152103256,Axelpress med hantlar,15,,,,5,,false,false,false,,,,4,4,5,5
Starting Strength: Pass B,1733150530457,1733152103256,Axelpress med hantlar,15,,,,4,,false,false,false,,,,4,4,5,5
Starting Strength: Pass B,1733150530457,1733152103256,Chins,,"73,5",0,,5,,false,true,false,,,,4,4,5,5
Starting Strength: Pass B,1733150530457,1733152103256,Chins,,"73,5",0,,3,,false,true,false,,,,4,4,5,5
Starting Strength: Pass B,1733150530457,1733152103256,Chins,,"73,5",0,,2,,false,true,false,,,,4,4,5,5
Starting Strength: Pass A,1732863255044,1732865216247,Knäböj,15,,,,12,,true,false,false,,,,3,3,3,6
Starting Strength: Pass A,1732863255044,1732865216247,Knäböj,"62,5",,,,5,,false,false,false,,,,3,3,3,6
Starting Strength: Pass A,1732863255044,1732865216247,Knäböj,"62,5",,,,5,,false,false,false,,,,3,3,3,6
Starting Strength: Pass A,1732863255044,1732865216247,Knäböj,"62,5",,,,4,,false,false,false,,,,3,3,3,6
Starting Strength: Pass A,1732863255044,1732865216247,Bänkpress,20,,,,12,,true,false,false,,,,3,3,3,6
Starting Strength: Pass A,1732863255044,1732865216247,Bänkpress,"52,5",,,,3,,false,false,false,,,,3,3,3,6
Starting Strength: Pass A,1732863255044,1732865216247,Bänkpress,"52,5",,,,3,,false,false,false,,,,3,3,3,6
Starting Strength: Pass A,1732863255044,1732865216247,Bänkpress,"52,5",,,,3,,false,false,false,,,,3,3,3,6
Starting Strength: Pass A,1732863255044,1732865216247,Marklyft,60,,,,10,,true,false,false,,,,3,3,3,6
Starting Strength: Pass A,1732863255044,1732865216247,Marklyft,"97,5",,,,2,,false,false,false,,,,3,3,3,6
Starting Strength: Pass B,1732704046591,1732705846970,Knäböj,20,,,,10,,true,false,false,,,,6,5,5,6
Starting Strength: Pass B,1732704046591,1732705846970,Knäböj,"62,5",,,,5,,false,false,false,,,,6,5,5,6
Starting Strength: Pass B,1732704046591,1732705846970,Knäböj,"62,5",,,,4,,false,false,false,,,,6,5,5,6
Starting Strength: Pass B,1732704046591,1732705846970,Knäböj,"62,5",,,,4,,false,false,false,,,,6,5,5,6
Starting Strength: Pass B,1732704046591,1732705846970,Press,20,,,,10,,true,false,false,,,,6,5,5,6
Starting Strength: Pass B,1732704046591,1732705846970,Press,30,,,,8,,false,false,false,,,,6,5,5,6
Starting Strength: Pass B,1732704046591,1732705846970,Press,30,,,,5,,false,false,false,,,,6,5,5,6
Starting Strength: Pass B,1732704046591,1732705846970,Press,30,,,,4,,false,false,false,,,,6,5,5,6
Starting Strength: Pass B,1732704046591,1732705846970,Chins,,"73,5",0,,5,,false,true,false,,,,6,5,5,6
Starting Strength: Pass B,1732704046591,1732705846970,Chins,,"73,5",0,,5,,false,true,false,,,,6,5,5,6
Starting Strength: Pass B,1732704046591,1732705846970,Chins,,"73,5",0,,3,,false,true,false,,,,6,5,5,6
Starting Strength: Pass A,1732531401994,1732533212255,Knäböj,20,,,,10,,true,false,false,,,,6,6,6,6
Starting Strength: Pass A,1732531401994,1732533212255,Knäböj,60,,,,5,,false,false,false,,,,6,6,6,6
Starting Strength: Pass A,1732531401994,1732533212255,Knäböj,60,,,,6,,false,false,false,,,,6,6,6,6
Starting Strength: Pass A,1732531401994,1732533212255,Knäböj,60,,,,5,,false,false,false,,,,6,6,6,6
Starting Strength: Pass A,1732531401994,1732533212255,Bänkpress,20,,,,10,,true,false,false,,,,6,6,6,6
Starting Strength: Pass A,1732531401994,1732533212255,Bänkpress,"52,5",,,,5,,false,false,false,,,,6,6,6,6
Starting Strength: Pass A,1732531401994,1732533212255,Bänkpress,"52,5",,,,3,,false,false,false,,,,6,6,6,6
Starting Strength: Pass A,1732531401994,1732533212255,Bänkpress,"52,5",,,,3,,false,false,false,,,,6,6,6,6
Starting Strength: Pass A,1732531401994,1732533212255,Marklyft,60,,,,10,,true,false,false,,,,6,6,6,6
Starting Strength: Pass A,1732531401994,1732533212255,Marklyft,95,,,,5,,false,false,false,,,,6,6,6,6
Starting Strength: Pass B,1732260174691,1732262064523,Knäböj i smithmaskin,15,,,,12,,true,false,false,,,,2,4,5,6
Starting Strength: Pass B,1732260174691,1732262064523,Knäböj i smithmaskin,55,,,,5,,false,false,false,,,,2,4,5,6
Starting Strength: Pass B,1732260174691,1732262064523,Knäböj i smithmaskin,55,,,,5,,false,false,false,,,,2,4,5,6
Starting Strength: Pass B,1732260174691,1732262064523,Knäböj i smithmaskin,55,,,,5,,false,false,false,,,,2,4,5,6
Starting Strength: Pass B,1732260174691,1732262064523,Press,20,,,,10,,true,false,false,,,,2,4,5,6
Starting Strength: Pass B,1732260174691,1732262064523,Press,"32,5",,,,3,,false,false,false,,,,2,4,5,6
Starting Strength: Pass B,1732260174691,1732262064523,Press,"32,5",,,,3,,false,false,false,,,,2,4,5,6
Starting Strength: Pass B,1732260174691,1732262064523,Press,"32,5",,,,2,,false,false,false,,,,2,4,5,6
Starting Strength: Pass B,1732260174691,1732262064523,Chins,,"73,5",0,,5,,false,true,false,,,,2,4,5,6
Starting Strength: Pass B,1732260174691,1732262064523,Chins,,"73,5",0,,3,,false,true,false,,,,2,4,5,6
Starting Strength: Pass B,1732260174691,1732262064523,Chins,,"73,5",0,,2,,false,true,false,,,,2,4,5,6
Starting Strength: Pass A,1732111729579,1732113263790,Knäböj,20,,,,10,,true,false,false,,,,10,5,5,7
Starting Strength: Pass A,1732111729579,1732113263790,Knäböj,60,,,,5,,false,false,false,,,,10,5,5,7
Starting Strength: Pass A,1732111729579,1732113263790,Knäböj,60,,,,5,,false,false,false,,,,10,5,5,7
Starting Strength: Pass A,1732111729579,1732113263790,Knäböj,60,,,,5,,false,false,false,,,,10,5,5,7
Starting Strength: Pass A,1732111729579,1732113263790,Bänkpress,20,,,,10,,true,false,false,,,,10,5,5,7
Starting Strength: Pass A,1732111729579,1732113263790,Bänkpress,50,,,,5,,false,false,false,,,,10,5,5,7
Starting Strength: Pass A,1732111729579,1732113263790,Bänkpress,50,,,,5,,false,false,false,,,,10,5,5,7
Starting Strength: Pass A,1732111729579,1732113263790,Bänkpress,50,,,,5,,false,false,false,,,,10,5,5,7
Starting Strength: Pass A,1732111729579,1732113263790,Marklyft,60,,,,10,,true,false,false,,,,10,5,5,7
Starting Strength: Pass A,1732111729579,1732113263790,Marklyft,"92,5",,,,5,,false,false,false,,,,10,5,5,7
Starting Strength: Pass B,1731926409555,1731928057655,Knäböj,8,,,,8,,true,false,false,,,,8,8,5,5
Starting Strength: Pass B,1731926409555,1731928057655,Knäböj,20,,,,10,,true,false,false,,,,8,8,5,5
Starting Strength: Pass B,1731926409555,1731928057655,Knäböj,"57,5",,,,5,,false,false,false,,,,8,8,5,5
Starting Strength: Pass B,1731926409555,1731928057655,Knäböj,"57,5",,,,5,,false,false,false,,,,8,8,5,5
Starting Strength: Pass B,1731926409555,1731928057655,Knäböj,"57,5",,,,5,,false,false,false,,,,8,8,5,5
Starting Strength: Pass B,1731926409555,1731928057655,Press,"32,5",,,,5,,false,false,false,,,,8,8,5,5
Starting Strength: Pass B,1731926409555,1731928057655,Press,"32,5",,,,5,,false,false,false,,,,8,8,5,5
Starting Strength: Pass B,1731926409555,1731928057655,Press,"32,5",,,,3,,false,false,false,,,,8,8,5,5
Starting Strength: Pass B,1731926409555,1731928057655,Chins,,"73,5",0,,5,,false,true,false,,,,8,8,5,5
Starting Strength: Pass B,1731926409555,1731928057655,Chins,,"73,5",0,,5,,false,true,false,,,,8,8,5,5
Starting Strength: Pass B,1731926409555,1731928057655,Chins,,"73,5",0,,3,,false,true,false,,,,8,8,5,5
Starting Strength: Pass A,1731654167918,1731655962098,Knäböj,20,,,,10,,true,false,false,,,,5,5,5,5
Starting Strength: Pass A,1731654167918,1731655962098,Knäböj,"57,5",,,,5,,false,false,false,,,,5,5,5,5
Starting Strength: Pass A,1731654167918,1731655962098,Knäböj,"57,5",,,,5,,false,false,false,,,,5,5,5,5
Starting Strength: Pass A,1731654167918,1731655962098,Knäböj,"57,5",,,,5,,false,false,false,,,,5,5,5,5
Starting Strength: Pass A,1731654167918,1731655962098,Bänkpress,20,,,,10,,true,false,false,,,,5,5,5,5
Starting Strength: Pass A,1731654167918,1731655962098,Bänkpress,50,,,,5,,false,false,false,,,,5,5,5,5
Starting Strength: Pass A,1731654167918,1731655962098,Bänkpress,50,,,,4,,false,false,false,,,,5,5,5,5
Starting Strength: Pass A,1731654167918,1731655962098,Bänkpress,50,,,,3,,false,false,false,,,,5,5,5,5
Starting Strength: Pass A,1731654167918,1731655962098,Marklyft,50,,,,10,,true,false,false,,,,5,5,5,5
Starting Strength: Pass A,1731654167918,1731655962098,Marklyft,"92,5",,,,3,,false,false,false,,,,5,5,5,5
Starting Strength: Pass B,1731494509820,1731496164731,Knäböj,16,,,,10,,true,false,false,,,,4,5,5,6
Starting Strength: Pass B,1731494509820,1731496164731,Knäböj,20,,,,8,,true,false,false,,,,4,5,5,6
Starting Strength: Pass B,1731494509820,1731496164731,Knäböj,"57,5",,,,5,,false,false,false,,,,4,5,5,6
Starting Strength: Pass B,1731494509820,1731496164731,Knäböj,"57,5",,,,5,,false,false,false,,,,4,5,5,6
Starting Strength: Pass B,1731494509820,1731496164731,Knäböj,"57,5",,,,4,,false,false,false,,,,4,5,5,6
Starting Strength: Pass B,1731494509820,1731496164731,Axelpress med hantlar,8,,,,10,,true,false,false,,,,4,5,5,6
Starting Strength: Pass B,1731494509820,1731496164731,Axelpress med hantlar,"12,5",,,,8,,false,false,false,,,,4,5,5,6
Starting Strength: Pass B,1731494509820,1731496164731,Axelpress med hantlar,15,,,,5,,false,false,false,,,,4,5,5,6
Starting Strength: Pass B,1731494509820,1731496164731,Axelpress med hantlar,15,,,,4,,false,false,false,,,,4,5,5,6
Starting Strength: Pass B,1731494509820,1731496164731,Chins,,"73,5",0,,5,,false,true,false,,,,4,5,5,6
Starting Strength: Pass B,1731494509820,1731496164731,Chins,,"73,5",0,,4,,false,true,false,,,,4,5,5,6
Starting Strength: Pass B,1731494509820,1731496164731,Chins,,"73,5",0,,3,,false,true,false,,,,4,5,5,6
Starting Strength: Pass A,1730889394140,1730891000804,Knäböj,20,,,,10,,true,false,false,,,,,,,
Starting Strength: Pass A,1730889394140,1730891000804,Knäböj,55,,,,5,,false,false,false,,,,,,,
Starting Strength: Pass A,1730889394140,1730891000804,Knäböj,55,,,,5,,false,false,false,,,,,,,
Starting Strength: Pass A,1730889394140,1730891000804,Knäböj,55,,,,5,,false,false,false,,,,,,,
Starting Strength: Pass A,1730889394140,1730891000804,Liggande hantelpress,11,,,,10,,true,false,false,,,,,,,
Starting Strength: Pass A,1730889394140,1730891000804,Liggande hantelpress,15,,,,10,,true,false,false,,,,,,,
Starting Strength: Pass A,1730889394140,1730891000804,Liggande hantelpress,"17,5",,,,5,,false,false,false,,,,,,,
Starting Strength: Pass A,1730889394140,1730891000804,Liggande hantelpress,"17,5",,,,5,,false,false,false,,,,,,,
Starting Strength: Pass A,1730889394140,1730891000804,Liggande hantelpress,"17,5",,,,4,,false,false,false,,,,,,,
Starting Strength: Pass A,1730889394140,1730891000804,Marklyft,50,,,,10,,true,false,false,,,,,,,
Starting Strength: Pass A,1730889394140,1730891000804,Marklyft,90,,,,5,,false,false,false,,,,,,,
Starting Strength: Pass B,1730718149398,1730719606706,Knäböj,20,,,,10,,true,false,false,,,,,,,
Starting Strength: Pass B,1730718149398,1730719606706,Knäböj,"52,5",,,,5,,false,false,false,,,,,,,
Starting Strength: Pass B,1730718149398,1730719606706,Knäböj,"52,5",,,,5,,false,false,false,,,,,,,
Starting Strength: Pass B,1730718149398,1730719606706,Knäböj,"52,5",,,,5,,false,false,false,,,,,,,
Starting Strength: Pass B,1730718149398,1730719606706,Press,20,,,,10,,true,false,false,,,,,,,
Starting Strength: Pass B,1730718149398,1730719606706,Press,"32,5",,,,5,,false,false,false,,,,,,,
Starting Strength: Pass B,1730718149398,1730719606706,Press,"32,5",,,,3,,false,false,false,,,,,,,
Starting Strength: Pass B,1730718149398,1730719606706,Press,"32,5",,,,2,,false,false,false,,,,,,,
Starting Strength: Pass B,1730718149398,1730719606706,Chins,,"73,5",0,,5,,false,true,false,,,,,,,
Starting Strength: Pass B,1730718149398,1730719606706,Chins,,"73,5",0,,4,,false,true,false,,,,,,,
Starting Strength: Pass B,1730718149398,1730719606706,Chins,,"73,5",0,,3,,false,true,false,,,,,,,
